X1	X2	Y
1.5687733229678453	0.7438295254813595	YES
1.2640970939107232	-1.773357639891133	YES
1.022531470142458	-0.608535433701956	YES
-0.6110242442121123	-0.10024705198964366	YES
0.29211458373916904	1.4331345926598777	NO
-0.30253728930759316	-1.669846166872574	YES
0.779898356962616	-0.9343206280243733	YES
-1.4619531796985605	-0.034600378561640166	YES
0.3031613067532376	-0.8575566392994629	YES
-0.779547737283364	0.08389790007309657	NO
0.5813597274433144	-0.5827854972114647	NO
-1.2816104177556866	0.5529677445935678	YES
0.7423932931568212	-0.20054232332204192	NO
-0.04142514104457992	-1.6684966598727342	YES
-1.9439224051373252	-0.01756229382637805	YES
-1.4304257216065595	1.2776052344337214	NO
-0.5038119124829631	1.6525482840584984	NO
-1.2240223078808643	0.3291501584349328	YES
-1.7715825409123902	0.4409013203125331	YES
0.8725483436306045	-0.5397363435386741	YES
0.18369357975426728	-1.3948331249942405	YES
-0.1212890460636631	1.263107567968687	NO
0.5027174640631281	1.6380399425013288	NO
1.5745186023894853	0.8487486559243683	YES
0.0827945902438743	-0.7673369769133943	NO
-0.25538446690974004	0.3655705902442784	NO
1.5225372765924994	1.1451398828323924	YES
-0.1569884955603763	-0.8137890668255968	YES
-0.27001837279494656	0.1373385921370793	NO
-0.2938072265399606	-0.13244355155281717	YES
-0.5739900834760925	-1.526908434495577	YES
-0.49324783189952914	0.20213273297327003	NO
0.6872334591726532	-1.0539632151155527	YES
-0.6224887201848461	1.2028631407926167	NO
1.744419703397043	-0.7576031810486225	YES
-2.199600779543589	0.5417846067822051	YES
-0.053081715035901936	-1.44714257816008	YES
0.09744566889546578	1.1994167108203677	NO
-0.20373281379275354	-0.3485799153702843	NO
-1.890059156984484	0.7839704175987515	YES
0.337504030810805	-0.33988026328655135	NO
-1.3740142978317529	1.0740425422204323	NO
-0.7372942747294281	0.05950399908593912	NO
-0.9252693443189663	1.3266576882830634	NO
0.8661776323624563	1.3652197356502618	NO
-1.5486388860409186	1.2532199456700641	NO
0.8858718842651895	-0.09773822395119977	NO
-0.3965415736542078	-1.9693501534352833	YES
0.335881062337611	1.2187986611110828	NO
-0.46831656568188623	-0.33280321549021813	YES
-1.352038577350941	-0.37409642420511874	YES
0.5175281353913576	-1.6794144332185306	YES
1.7572010407581333	-0.5594604684696693	YES
0.41714850525454805	0.4470892188902418	NO
0.032435064530983354	1.7212491604185058	NO
-0.07358752249363236	0.6220579403410035	NO
-0.6452546825846894	0.604589048063451	NO
-0.913790024140288	0.2104282737475512	YES
0.849635210869375	-0.13248053135787533	NO
1.712821335151338	0.710752355919657	YES
-1.6371874530623616	0.5560412793781155	NO
0.24631019154069717	0.12751369015478084	NO
-1.7667042681291096	0.8746833602587105	YES
1.063919291966818	-0.20173024312924862	NO
-1.3637188669115092	1.142636808152791	NO
-0.7059736769778705	-0.20433102794017532	NO
-0.34250456746429725	-0.1730190439351568	NO
0.8682321197130076	-1.7393580052762507	YES
1.7128404743098264	0.07636075645354777	YES
0.30648037323498417	-0.9892631643697716	YES
0.8580757555642429	0.8691712246504453	NO
0.5426031789167879	-0.03856134445233904	NO
1.700207834345662	-0.818385335321266	YES
1.6650992178796442	-1.1089746069388893	YES
-0.9862880450439407	1.1117885092409483	NO
-0.7394467236257133	-1.4008908330779875	YES
0.14521229119680462	1.9257389525600872	NO
0.5822360524323154	-0.21630896919740883	NO
-1.1452050385383514	0.6732059664797785	NO
-0.02956966032863729	-1.0752038446636656	YES
-0.3419568242479148	1.5787949267956052	NO
-1.1708263355180268	0.27482908748185164	YES
-0.45460941569935115	-0.7927793056804143	NO
-1.7505759658781808	0.7674402131458146	YES
1.5498350434656352	-1.1803945227122525	YES
1.0226008723375601	-1.6724035573489462	YES
-0.6025257470070313	-1.532387796809811	YES
0.7756157266529277	-0.2888345123122438	NO
-1.698391233547062	1.1139362152210661	NO
-0.5426293669232464	1.143218987942822	NO
-0.608831411491842	-0.6416389247791424	YES
-1.1921676600457594	0.9215008977752766	NO
-0.49118612524853444	-1.4975415096897076	YES
1.689567589232728	0.6612288195990439	YES
0.15963150433767598	0.9376547896425313	NO
-0.8258999011668802	-0.41645254511479457	YES
0.7076966499241407	-0.06621598383192014	NO
-0.1855789829836438	-0.6413848651980883	YES
-0.632270287650691	-0.5428384072498537	YES
1.177325200015472	-1.210956909448377	YES
-0.6288622774387007	-0.618437862700758	NO
-1.396395640686389	-0.3120001562115416	YES
0.536016292479451	-0.6677719756534773	YES
-0.479002488615935	0.251084602643592	NO
1.6647967647622244	0.2290370343541891	YES
1.0863499856869245	-0.6094670782169006	YES
0.7988341696699554	-1.6027141535293175	YES
-0.11908209288713888	0.7315700923365966	NO
0.7919374482205421	1.0796705594236546	NO
1.5764738159944378	0.18855601204306657	YES
0.9506963795957509	-0.048873310165834766	NO
1.4460931701593231	0.15695210925042938	YES
-0.9749962356139131	-0.13621043794425786	YES
-0.793275731315691	1.4214338760469984	NO
-1.311068644958728	0.9120322556355168	YES
-1.314334337101967	-1.3265831757250302	YES
1.1768511483704	0.6402609367115553	YES
1.4931017720774376	-0.573917782471014	YES
-0.0741254856974662	1.8715249963139255	NO
-0.9814464067325375	1.2996683270748552	NO
-1.4079049063753868	1.0955318120175723	NO
0.11342727330609616	1.2925330173091996	NO
0.4678889944907898	1.2452027917510138	NO
-0.5135551646519192	-1.0923863478156959	YES
0.9590283882512282	-0.7714750039407738	NO
-0.3432674184217963	1.7945851463171432	NO
1.9448948540566564	-1.087015557779939	YES
1.8373465935857045	1.0384878085179932	YES
-2.0593751903055977	0.37567619115469075	YES
-0.15691296145031525	1.2491389414737428	NO
-1.4046830019689123	0.7148277476557199	YES
0.724881501696248	-0.649650271085298	NO
-0.33149496582426985	-0.31156687889522316	YES
1.0943725851862867	-0.4746607266053126	YES
0.9180988323457168	0.1481988853387414	YES
-1.823467076487655	0.20475931234707462	YES
-0.6803923094975569	-0.4713905838397353	YES
-1.8281303016955475	0.32238450825056103	YES
-0.8375416453333344	1.644496648854968	NO
-0.4758037712007696	-0.3683604274691861	YES
1.202885773633016	-1.475305740570555	YES
-0.8402823815162692	0.5828796017580768	NO
0.8256112030429658	0.20652609475437603	NO
0.3742197132142323	1.7980443492723677	NO
0.06919374048355842	1.5870672563501538	NO
-0.6116188403890105	-0.492748722604378	YES
0.5104212327467764	-1.6217167171754474	YES
1.8109170607317906	0.4075916207163246	YES
-0.23113439472280814	1.5078371820629628	NO
-0.7066920411021882	0.6200478329622885	NO
0.960588698960745	0.4118849997691185	YES
0.22983450763467173	-0.5666038908356859	NO
-2.129647984967237	0.6920731073549361	YES
0.6511601110765778	-2.011201723399	YES
-0.35133905651182323	-1.203995785557064	YES
1.122209977891804	-0.13902956272325628	YES
-1.7325178202958262	0.563138494094031	YES
-0.22579198296509873	0.8831256124932366	NO
-0.07477955848520385	-1.8027530717600608	YES
0.6424187480111581	0.643820589425312	NO
0.31355380964690666	1.485567761665356	NO
-0.6295006578304669	0.06189219263150525	NO
-0.08780766103282595	-2.1433991719309664	YES
0.10895320239846343	-0.06547100119408915	NO
-0.9147044401987796	-0.5333982737926761	YES
0.08643103505260064	-1.4258864161626161	YES
0.7601815238347382	0.581189848970985	NO
-1.1910968829439814	1.6031375761253104	NO
0.7464275091520332	0.44797986778804666	NO
-0.013162097527932775	-0.6518657903796906	NO
0.6806316806902807	-0.7912394052178333	NO
0.35014896454100636	0.5789742711712895	NO
-0.6176589603492068	-1.0603544372328018	YES
0.1738962594332313	1.228614968077323	NO
0.7242133295836346	1.2149771951429074	NO
-1.304840033108269	0.5779262964532528	YES
0.648605618346606	1.695908909234031	NO
-1.2183494550827787	0.19325950942209383	YES
0.004676517105037167	0.6131170542937205	NO
0.4914916485130531	1.3271538363289932	NO
0.35806627342842395	-0.6807224517737384	NO
-0.9123510589005157	0.9789505847371847	NO
-2.140971049466027	0.9221518261546654	YES
0.11506665146814232	0.04453019885442448	NO
-1.867346968658379	0.9117620734910716	YES
-0.42004312019686274	-0.7893829910671238	NO
1.372323295941148	0.14940261271193028	YES
0.9594255290182748	1.1289301015984061	NO
-2.1875224006519023	1.0826707842296317	NO
-1.6088102006118503	0.7838816354980973	NO
-0.30946874986168826	0.4671461049785415	NO
-1.7726181289872331	0.2986426905658112	YES
-0.1975742137189485	1.9410684368933753	NO
0.4502844219004566	-0.7113627831611057	NO
-1.0183832542452353	-0.23095798726125374	NO
1.6446080544667516	-0.08726003961144711	YES
-0.005655998209336626	-0.37079672796156893	NO
-0.1940180126761175	-1.0044376855658346	NO
-0.4186715989778466	-0.3614844223153463	NO
-0.7183830753814016	0.13684745105189022	NO
-0.2686272073188133	1.1455902250726018	NO
-2.3418674470989322	0.5610738336582861	YES
-1.7837468578893152	0.08329064357417966	YES
0.6662169168784086	-1.404895567413274	YES
1.5202095367537782	0.7362413115910412	YES
1.2710281168692024	-1.4114294679712445	YES
-0.827937404172499	-1.3278686570722396	YES
-1.5958147119979813	-0.40054872130937164	YES
-0.649044402668556	0.22354276088048086	NO
-1.3306313232178633	-1.1480175836854325	YES
-0.593450830131884	-0.8989961815182059	YES
1.5676371119676271	-0.6649355112388373	YES
-0.8572771624146034	0.04818415320890715	NO
1.582358651437652	-1.0791938038794897	YES
1.4365329136679543	0.6604863666576272	YES
0.8283159140420844	1.1376823222150052	NO
0.7275646305148071	-0.21245518319946854	NO
-0.11367855920603272	2.0628516734963696	NO
-0.28713941749121563	0.38261356290527065	NO
-0.6889391012927079	-1.189448558217584	YES
-0.7283830412134776	0.6758292276514442	NO
-0.8330767131596314	-1.245900984436955	YES
-0.5730029608032905	0.6487555441066668	NO
0.004988690069277571	-0.2926104763378807	NO
-1.7807698503033822	0.004981008923025127	YES
-0.17110284014994456	1.399638053038921	NO
-0.47196609022650804	0.029367588649713262	NO
0.2683772805773592	-1.0706355564808892	YES
-0.35978409133098893	1.6133335816969374	NO
-0.4208753243364069	-0.061359807046881765	NO
-1.1859456852088879	1.6379116413844987	NO
-1.647956404408318	1.0883561228636407	YES
0.2297539507134966	-0.20270122547612676	NO
-0.6017454154107119	-0.4651808180447344	NO
0.20434106312165615	0.6353475919456245	NO
